customer_id,Number_of_transactions,Number of Products,amount_spent,Approved,Cancelled,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,year_of_birth,cutomer_age,address,postcode,state,country,property_valuation
120,3,3,3118.34,3,0,Sloan,Wagg,Male,80,1978-09-02,Legal Assistant,Financial Services,High Net Worth,N,Yes,4.0,1978,39,7 Carberry Crossing,2485,New South Wales,Australia,2
1200,9,7,7735.860000000001,9,0,Hedda,Lathom,Female,38,1974-04-30,Librarian,Entertainment,High Net Worth,N,No,18.0,1974,43,614 Shopko Trail,4350,Queensland,Australia,3
1203,1,1,1036.59,1,0,Claresta,Carnier,Female,38,1988-05-06,Technical Writer,Health,Affluent Customer,N,No,22.0,1988,29,0108 Forster Parkway,4017,Queensland,Australia,6
1204,3,3,2461.46,3,0,Trudy,Huffy,Female,12,1971-03-24,Senior Developer,Manufacturing,Affluent Customer,N,Yes,16.0,1971,46,466 Briar Crest Junction,2222,New South Wales,Australia,10
1205,9,8,11055.76,8,1,Barton,Baudts,Male,38,1978-06-05,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,No,13.0,1978,39,6072 Ridge Oak Junction,2222,New South Wales,Australia,10
1206,2,2,3229.76,2,0,Lucina,Metcalf,Female,13,1978-05-07,Paralegal,Financial Services,Mass Customer,N,No,13.0,1978,39,31445 Morningstar Drive,3429,Victoria,Australia,5
1207,7,7,4099.09,7,0,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,No,1.0,1997,20,22619 Schurz Street,2321,New South Wales,Australia,4
1208,5,5,6789.07,5,0,Lira,Durn,Female,23,1983-12-26,Budget/Accounting Analyst IV,Financial Services,Mass Customer,N,No,15.0,1983,34,61 Kim Avenue,2079,New South Wales,Australia,10
1209,2,2,2368.55,2,0,Jacky,Jerosch,Male,40,1977-09-06,Senior Developer,Property,High Net Worth,N,Yes,11.0,1977,40,12103 Merchant Circle,3072,Victoria,Australia,9
121,4,4,4327.44,4,0,Myles,Pauncefort,Male,82,1957-10-02,Graphic Designer,Manufacturing,Mass Customer,N,No,15.0,1957,60,53 Talisman Trail,2097,New South Wales,Australia,9
1211,4,4,2677.25,4,0,Gunar,Petasch,Male,45,1978-07-23,VP Sales,Financial Services,Affluent Customer,N,Yes,14.0,1978,39,7 Luster Trail,2007,New South Wales,Australia,8
1212,3,3,3843.34,3,0,Cindy,Freeborn,Female,28,1968-10-24,Legal Assistant,Property,Affluent Customer,N,No,13.0,1968,49,7 Dahle Avenue,2620,New South Wales,Australia,9
1214,4,3,4251.7,4,0,Martino,Shalcros,Male,0,1989-05-01,Internal Auditor,Property,High Net Worth,N,No,15.0,1989,28,275 Lindbergh Parkway,2086,New South Wales,Australia,11
1215,8,8,7611.6,8,0,Dyann,Turbard,Female,79,1967-02-26,VP Quality Control,Manufacturing,Mass Customer,N,No,11.0,1967,50,592 Tennessee Alley,2231,New South Wales,Australia,10
1216,4,4,3354.53,3,1,Frank,Vallerine,Female,15,1959-06-25,Software Test Engineer I,Telecommunications,Affluent Customer,N,Yes,10.0,1959,58,0 American Ash Parkway,3175,Victoria,Australia,7
1217,7,6,8001.530000000001,7,0,Dulcinea,Janssen,Female,67,1968-08-19,Structural Engineer,Manufacturing,High Net Worth,N,No,16.0,1968,49,387 Pawling Drive,2580,New South Wales,Australia,4
122,5,5,6533.389999999999,5,0,Colver,Itter,Male,87,1979-04-19,Quality Control Specialist,Financial Services,Mass Customer,N,Yes,12.0,1979,38,5 Prairie Rose Road,4817,Queensland,Australia,2
1221,7,5,5309.76,7,0,Byrom,Draisey,Male,75,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14.0,1995,22,94219 Buell Circle,2020,New South Wales,Australia,9
1222,3,3,2947.03,3,0,Barbey,Ville,Female,83,1970-11-01,Account Executive,Property,Mass Customer,N,No,19.0,1970,47,267 Lukken Park,3930,Victoria,Australia,9
1224,8,7,9722.51,7,1,Aundrea,Reisenberg,Female,9,1977-04-04,Junior Executive,Manufacturing,Mass Customer,N,No,16.0,1977,40,81 American Place,2259,New South Wales,Australia,6
1225,4,4,5271.6,4,0,Arte,Witchell,Male,5,1988-01-22,Clinical Specialist,Health,Mass Customer,N,Yes,10.0,1988,29,2388 Thackeray Place,3130,Victoria,Australia,10
1226,5,5,5188.65,5,0,Constantia,Sirr,Female,32,1981-03-16,Director of Sales,Health,Mass Customer,N,Yes,13.0,1981,36,85957 Basil Way,3029,Victoria,Australia,7
1227,12,11,9340.67,12,0,Carlina,Pencot,Female,63,1989-09-30,Software Engineer I,IT,Affluent Customer,N,Yes,12.0,1989,28,01 Cottonwood Junction,2285,New South Wales,Australia,7
1228,4,4,3561.17,4,0,Marti,Bisterfeld,Female,43,1962-04-27,Senior Cost Accountant,Financial Services,Affluent Customer,N,No,6.0,1962,55,37 Sutherland Terrace,2830,New South Wales,Australia,4
1229,9,9,6854.87,9,0,Sebastian,Trass,Male,38,2000-01-08,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,1.0,2000,17,7929 Grasskamp Trail,2119,New South Wales,Australia,11
123,4,4,5337.79,4,0,Almeta,Kalinsky,Female,85,1988-12-03,Analyst Programmer,Financial Services,High Net Worth,N,No,15.0,1988,29,84 Florence Parkway,2516,New South Wales,Australia,8
1231,2,2,2000.55,2,0,Aloisia,Shawel,Female,94,1973-07-28,Social Worker,Health,Affluent Customer,N,No,18.0,1973,44,2 Dunning Alley,2120,New South Wales,Australia,10
1232,9,9,10746.19,9,0,Stillmann,Wilfling,Male,83,1959-09-12,Help Desk Operator,Property,Affluent Customer,N,No,20.0,1959,58,61949 7th Road,4573,Queensland,Australia,8
1235,3,3,4340.25,2,1,Sharon,Cranage,Female,24,1969-02-28,Dental Hygienist,Health,Mass Customer,N,No,9.0,1969,48,67348 Lakewood Gardens Road,2852,New South Wales,Australia,2
1236,5,5,5581.9,4,1,Bryanty,Megarrell,Male,75,1974-05-21,Web Designer IV,Financial Services,High Net Worth,N,Yes,18.0,1974,43,014 Birchwood Parkway,3030,Victoria,Australia,7
1237,11,9,14112.4,11,0,Junia,Humerstone,Female,6,1969-12-31,Research Nurse,Health,High Net Worth,N,No,16.0,1969,48,17357 Katie Center,3677,Victoria,Australia,4
124,7,6,8272.15,7,0,Kath,Cunney,Female,27,1995-05-03,Administrative Assistant II,Health,High Net Worth,N,Yes,5.0,1995,22,739 Elmside Way,3074,Victoria,Australia,8
1240,4,4,4634.82,4,0,Pen,Earey,Female,64,1965-05-13,Sales Associate,Manufacturing,Mass Customer,N,Yes,19.0,1965,52,92 Waubesa Center,2760,New South Wales,Australia,8
1241,7,7,7065.74,7,0,Lolly,Junkison,Female,23,1986-03-22,Pharmacist,Health,Affluent Customer,N,Yes,11.0,1986,31,359 Kropf Point,2750,New South Wales,Australia,9
1242,3,3,2670.4700000000003,3,0,Bartholomeo,Meeke,Male,36,1973-02-04,Human Resources Assistant III,Property,High Net Worth,N,Yes,18.0,1973,44,75 Scott Place,3806,Victoria,Australia,7
1243,10,10,11625.08,9,1,Robbert,Blakey,Male,73,1953-08-09,Research Assistant II,Retail,Mass Customer,N,No,8.0,1953,64,2 Eliot Lane,2155,New South Wales,Australia,11
1245,7,7,5886.29,7,0,Erin,Shawell,Male,34,1994-05-31,Product Engineer,Manufacturing,Affluent Customer,N,No,1.0,1994,23,9 7th Terrace,2155,New South Wales,Australia,10
1247,4,4,5835.85,4,0,Hildagarde,Eyrl,Female,15,1960-10-05,Geologist I,Entertainment,Affluent Customer,N,No,11.0,1960,57,90351 Duke Junction,4820,Queensland,Australia,1
125,10,9,7107.32,9,1,Darrelle,Antoniewski,Female,94,1960-03-17,Computer Systems Analyst II,Property,Mass Customer,N,No,16.0,1960,57,684 Northport Circle,2213,New South Wales,Australia,10
1250,10,9,9534.19,10,0,Jacklyn,Kewley,Female,42,2001-11-02,Help Desk Technician,Manufacturing,Mass Customer,N,No,1.0,2001,16,795 Arapahoe Hill,4818,Queensland,Australia,7
1251,4,4,2360.34,4,0,Codie,Arnecke,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,No,2.0,1997,20,6 Lerdahl Plaza,4519,Queensland,Australia,6
1252,7,7,9665.09,7,0,Les,Ellwood,Male,46,1965-01-16,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14.0,1965,52,60320 Emmet Road,4806,Queensland,Australia,4
1256,6,6,6083.15,6,0,Granny,Lukes,Male,8,1986-05-11,Food Chemist,Health,High Net Worth,N,No,9.0,1986,31,91336 Spenser Street,4560,Queensland,Australia,6
1257,3,2,2708.91,3,0,Prentiss,MacVicar,Male,40,1972-06-19,Assistant Professor,Property,Affluent Customer,N,Yes,9.0,1972,45,33 Rockefeller Avenue,4740,Queensland,Australia,2
1258,8,8,8945.56,8,0,Nefen,Ferriere,Male,89,1978-04-21,Geological Engineer,Manufacturing,Mass Customer,N,No,6.0,1978,39,71 Sundown Circle,4720,Queensland,Australia,1
1259,7,7,8470.17,7,0,Emmi,Dymock,Female,23,1973-11-24,Assistant Professor,Financial Services,Mass Customer,N,No,9.0,1973,44,33 Bayside Way,4702,Queensland,Australia,1
126,3,3,3448.12,3,0,Norman,Cliff,Male,53,1992-10-15,Administrative Officer,Health,Mass Customer,N,Yes,3.0,1992,25,8 Hagan Hill,4508,Queensland,Australia,4
1260,5,4,3845.97,5,0,Fremont,Spawton,Male,92,1989-10-01,Tax Accountant,Property,Mass Customer,N,No,9.0,1989,28,23 Hollow Ridge Avenue,4702,Queensland,Australia,2
1261,6,6,4878.62,6,0,Candice,Lohde,Female,61,1971-02-16,Legal Assistant,Manufacturing,Mass Customer,N,No,4.0,1971,46,16623 Mariners Cove Plaza,4127,Queensland,Australia,2
1265,4,4,4449.86,4,0,Kipper,Monck,Male,72,1987-07-22,Biostatistician I,Property,Mass Customer,N,Yes,2.0,1987,30,51673 Heffernan Park,4655,Queensland,Australia,3
1267,4,3,6352.41,4,0,Leopold,Dainton,Male,39,1979-06-03,Safety Technician IV,Entertainment,Affluent Customer,N,Yes,19.0,1979,38,37 Clarendon Lane,4655,Queensland,Australia,3
1269,3,3,2962.88,3,0,Ravid,Kilgallon,Male,56,1990-08-25,Account Coordinator,Property,High Net Worth,N,Yes,7.0,1990,27,543 Victoria Park,4702,Queensland,Australia,6
127,10,10,9949.62,10,0,Merrili,Whitear,Female,81,1974-12-03,Compensation Analyst,Financial Services,Mass Customer,N,No,19.0,1974,43,0 Pearson Crossing,4405,Queensland,Australia,1
1270,4,4,3962.16,4,0,Cullen,Langshaw,Male,72,1983-02-27,Paralegal,Financial Services,Affluent Customer,N,No,10.0,1983,34,640 Toban Hill,4702,Queensland,Australia,6
1271,2,2,3387.53,2,0,Jo-anne,Pringer,Female,71,1994-07-11,Accounting Assistant II,Telecommunications,Mass Customer,N,Yes,6.0,1994,23,93 Corben Crossing,4506,Queensland,Australia,4
1273,3,3,3050.3100000000004,3,0,Hieronymus,Whinray,Male,48,1974-07-31,General Manager,Financial Services,Affluent Customer,N,Yes,14.0,1974,43,7928 Mendota Circle,4503,Queensland,Australia,2
1274,10,8,7482.33,10,0,Emmerich,Tinkler,Male,12,1977-11-16,Mechanical Systems Engineer,Manufacturing,Mass Customer,N,No,20.0,1977,40,1075 Raven Place,4512,Queensland,Australia,7
1275,6,6,5698.139999999999,6,0,Francisca,Whittek,Female,70,1966-01-10,General Manager,Health,Mass Customer,N,Yes,8.0,1966,51,0 Summerview Pass,4511,Queensland,Australia,2
1276,2,2,2585.3,2,0,Farrel,Waiting,Male,24,1964-06-07,Dental Hygienist,Health,Affluent Customer,N,No,4.0,1964,53,7310 Shopko Trail,4500,Queensland,Australia,8
1278,4,4,6559.17,4,0,Betsy,Schruurs,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,N,No,2.0,1998,19,41 Knutson Alley,4370,Queensland,Australia,4
1279,6,5,6106.63,6,0,Burr,Lygoe,Male,30,1962-08-12,Staff Accountant I,Financial Services,Mass Customer,N,No,20.0,1962,55,67396 Roxbury Court,4817,Queensland,Australia,3
128,4,4,3679.75,4,0,Isidro,Cypler,Male,73,1977-07-17,Systems Administrator III,Property,Mass Customer,N,Yes,12.0,1977,40,10918 Merry Way,2452,New South Wales,Australia,5
1280,4,4,4802.049999999999,4,0,Horacio,Peyntue,Male,71,1978-01-24,Marketing Assistant,Manufacturing,High Net Worth,N,Yes,15.0,1978,39,55 Hauk Court,4350,Queensland,Australia,7
1281,3,3,3403.18,3,0,Leighton,Zisneros,Male,29,1968-07-07,Administrative Assistant III,Manufacturing,Affluent Customer,N,Yes,16.0,1968,49,131 Tony Road,4213,Queensland,Australia,8
1282,8,7,10069.95,8,0,Garald,Pidler,Male,99,1980-11-15,Programmer Analyst III,Entertainment,Affluent Customer,N,Yes,14.0,1980,37,791 Elgar Trail,4340,Queensland,Australia,5
1283,2,2,2964.4,2,0,Tory,Minnette,Female,43,1994-08-23,Clinical Specialist,Health,Mass Customer,N,No,1.0,1994,23,617 Welch Street,4122,Queensland,Australia,7
1284,3,3,418.81,3,0,Alexis,Aronov,Male,30,1976-01-28,Junior Executive,Entertainment,Affluent Customer,N,No,11.0,1976,41,1 Namekagon Plaza,4306,Queensland,Australia,8
1286,7,7,6400.92,7,0,Mina,Clawley,Female,83,1975-06-28,Senior Quality Engineer,Manufacturing,High Net Worth,N,Yes,16.0,1975,42,77 Pankratz Plaza,4306,Queensland,Australia,8
1287,7,7,9575.2,7,0,Nicko,Saddleton,Male,72,1960-10-23,Systems Administrator I,Financial Services,Mass Customer,N,Yes,20.0,1960,57,4081 Veith Lane,4306,Queensland,Australia,4
1288,5,5,7824.94,5,0,Abra,Cuardall,Female,51,1979-10-07,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,18.0,1979,38,55 Elgar Park,4306,Queensland,Australia,7
129,4,4,4090.48,4,0,Weidar,Silkstone,Male,64,1985-07-20,Financial Advisor,Financial Services,High Net Worth,N,Yes,19.0,1985,32,97 Coolidge Trail,2142,New South Wales,Australia,9
1290,9,8,11890.97,9,0,Vassily,Ramalho,Male,49,1967-08-08,VP Marketing,Financial Services,High Net Worth,N,Yes,6.0,1967,50,19679 Buell Pass,4305,Queensland,Australia,5
1291,7,6,8651.92,7,0,Warner,Zuker,Male,0,1980-08-16,Quality Engineer,Health,Mass Customer,N,No,12.0,1980,37,8 Kinsman Alley,4304,Queensland,Australia,2
1293,5,5,5896.44,5,0,Vidovic,Fretson,Male,89,1980-10-07,Quality Engineer,IT,Mass Customer,N,No,8.0,1980,37,378 Butterfield Pass,4300,Queensland,Australia,6
1295,7,7,7146.77,7,0,Irving,Murton,Male,66,1997-01-25,Nurse,Argiculture,Mass Customer,N,Yes,5.0,1997,20,07780 Autumn Leaf Drive,4209,Queensland,Australia,7
1296,4,4,5977.84,4,0,Essy,Vondrak,Female,61,1989-03-11,Paralegal,Financial Services,Affluent Customer,N,Yes,9.0,1989,28,87 Reinke Drive,4211,Queensland,Australia,6
1297,6,6,6037.48,6,0,Shay,Gimbart,Male,91,1981-02-12,Social Worker,Health,Mass Customer,N,No,3.0,1981,36,3 Gina Center,4210,Queensland,Australia,7
1298,5,5,7471.98,5,0,Guglielmo,Yele,Male,35,1974-04-06,Research Nurse,Health,Mass Customer,N,No,16.0,1974,43,029 Scott Center,4205,Queensland,Australia,5
13,7,6,7734.74,7,0,Gabriele,Norcross,Male,38,1955-02-15,Developer I,Financial Services,High Net Worth,N,Yes,8.0,1955,62,2 Sutherland Street,3799,Victoria,Australia,6
130,2,2,3340.42,2,0,Raddy,Delete,Male,32,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,No,1.0,1997,20,58 Helena Hill,2205,New South Wales,Australia,7
1300,6,6,9217.35,6,0,Sisely,Strelitzer,Female,0,1991-03-10,Physical Therapy Assistant,Financial Services,Affluent Customer,N,Yes,9.0,1991,26,408 Grover Place,4165,Queensland,Australia,9
1302,13,12,17035.83,13,0,Ericka,Eggers,Female,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,Yes,2.0,1998,19,9 Sugar Junction,4053,Queensland,Australia,7
1305,5,5,4862.79,5,0,Averil,Gentiry,Male,97,1970-03-01,Executive Secretary,Financial Services,High Net Worth,N,Yes,6.0,1970,47,3 School Place,4124,Queensland,Australia,4
1306,6,6,7121.24,6,0,Doyle,Oleksinski,Male,13,1956-04-12,Occupational Therapist,Health,Affluent Customer,N,Yes,13.0,1956,61,9120 Corry Avenue,4208,Queensland,Australia,7
1307,9,8,9888.54,9,0,Emlyn,Musgrave,Female,73,1970-09-06,Dental Hygienist,Health,High Net Worth,N,Yes,10.0,1970,47,2 Shoshone Way,4123,Queensland,Australia,6
131,6,6,8745.28,6,0,Jana,Renyard,Female,57,1964-10-16,Administrative Officer,Retail,High Net Worth,N,No,8.0,1964,53,352 Forster Place,4132,Queensland,Australia,3
1310,5,3,4177.02,5,0,Keane,Leebeter,Male,38,1986-12-20,Geological Engineer,Manufacturing,High Net Worth,N,Yes,13.0,1986,31,67727 Westerfield Hill,4164,Queensland,Australia,9
1311,4,4,6207.49,4,0,Sharona,Cunah,Female,89,1984-10-06,VP Accounting,Financial Services,Mass Customer,N,Yes,13.0,1984,33,0 Moland Parkway,4127,Queensland,Australia,7
1312,4,4,3066.41,4,0,Magda,Baugh,Female,96,1994-07-16,Food Chemist,Health,Affluent Customer,N,No,8.0,1994,23,764 Dahle Alley,4115,Queensland,Australia,8
1313,8,8,10174.59,8,0,Hughie,Laboune,Male,59,1986-02-09,Analyst Programmer,Property,Mass Customer,N,No,22.0,1986,31,72 Shasta Plaza,4152,Queensland,Australia,4
1314,6,6,6419.91,5,1,De,Eilhart,Female,25,1970-02-23,Clinical Specialist,Health,Mass Customer,N,Yes,6.0,1970,47,210 Esch Park,2452,New South Wales,Australia,8
1316,5,5,5704.709999999999,5,0,Steven,Castellaccio,Male,79,1990-03-06,Recruiter,Retail,High Net Worth,N,Yes,18.0,1990,27,482 Bartelt Junction,4280,Queensland,Australia,7
1317,9,7,15370.81,9,0,Barrett,Lindley,Male,2,1973-01-18,General Manager,Retail,Mass Customer,N,Yes,5.0,1973,44,58563 Monterey Hill,4300,Queensland,Australia,2
132,6,6,7365.93,6,0,Celesta,Willavoys,Female,5,1963-07-07,Web Designer I,Manufacturing,Mass Customer,N,Yes,9.0,1963,54,12306 Lawn Street,2145,New South Wales,Australia,8
1321,7,6,5511.14,7,0,Bree,Domenge,Female,29,1994-07-05,Editor,Argiculture,Affluent Customer,N,No,8.0,1994,23,57384 Sycamore Park,4370,Queensland,Australia,6
1322,4,4,6024.35,4,0,Kathye,Christie,Female,37,2001-10-16,Data Coordiator,Financial Services,Mass Customer,N,Yes,1.0,2001,16,276 Hoffman Road,4017,Queensland,Australia,8
1324,7,7,6791.04,6,1,Randie,Arnowitz,Female,88,1978-02-22,Web Designer III,Manufacturing,Mass Customer,N,No,11.0,1978,39,7 John Wall Parkway,4020,Queensland,Australia,5
1325,1,1,416.98,1,0,Ty,Belliard,Male,67,1968-08-25,Account Executive,Argiculture,High Net Worth,N,Yes,14.0,1968,49,0693 Eagan Court,4019,Queensland,Australia,4
1326,6,6,6384.110000000001,6,0,Goddard,Tinn,Male,15,1966-02-23,Biostatistician III,Health,Affluent Customer,N,Yes,5.0,1966,51,38 Main Park,3188,Victoria,Australia,8
1327,5,5,5206.27,5,0,Sarita,Khosa,Female,57,1995-11-25,Director of Sales,Property,Affluent Customer,N,No,6.0,1995,22,2 Shasta Street,3977,Victoria,Australia,8
1328,7,6,10301.23,7,0,Stavro,Gargett,Male,19,1981-09-02,Budget/Accounting Analyst IV,IT,Mass Customer,N,Yes,6.0,1981,36,27 Farmco Pass,3806,Victoria,Australia,8
133,5,5,3164.55,5,0,Eldridge,Fiddeman,Male,12,1977-06-13,VP Accounting,Financial Services,Mass Customer,N,Yes,16.0,1977,40,19392 7th Trail,4744,Queensland,Australia,1
1331,10,10,11641.26,10,0,Edward,Hawkwood,Male,12,1987-03-24,Tax Accountant,Telecommunications,High Net Worth,N,No,17.0,1987,30,2 Dixon Crossing,3910,Victoria,Australia,7
1333,3,3,3501.9,3,0,Phillipp,McMonnies,Male,4,1973-08-23,Compensation Analyst,Financial Services,High Net Worth,N,No,9.0,1973,44,09653 Golf View Way,3840,Victoria,Australia,2
1334,2,2,3129.32,2,0,Cicily,Jenks,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,No,4.0,1998,19,433 Mockingbird Center,3840,Victoria,Australia,2
1337,6,6,6160.39,6,0,Damara,Wheatland,Female,15,1988-03-08,Structural Engineer,Health,Mass Customer,N,No,10.0,1988,29,0 Fulton Drive,3806,Victoria,Australia,8
1339,5,5,6447.48,5,0,Mariam,Guiel,Female,82,1978-12-09,Editor,IT,High Net Worth,N,No,14.0,1978,39,8766 Onsgard Plaza,3805,Victoria,Australia,8
134,6,6,7170.95,6,0,Merna,McCulloch,Female,34,1997-08-01,Legal Assistant,Telecommunications,Affluent Customer,N,Yes,5.0,1997,20,1605 Northfield Junction,2158,New South Wales,Australia,11
1341,4,4,2841.1,4,0,Parry,Rigolle,Male,65,1986-05-18,Computer Systems Analyst I,Financial Services,Affluent Customer,N,No,15.0,1986,31,05 Dahle Drive,3757,Victoria,Australia,7
1343,4,3,4627.96,4,0,Creight,Deery,Male,67,1979-12-10,Dental Hygienist,Health,High Net Worth,N,No,5.0,1979,38,09 Hagan Pass,3196,Victoria,Australia,8
1344,3,3,1709.46,3,0,Renelle,Tutin,Female,20,1995-11-02,Tax Accountant,Manufacturing,Mass Customer,N,No,4.0,1995,22,87897 Lighthouse Bay Pass,3747,Victoria,Australia,4
1345,6,6,8121.72,6,0,Jeth,Marien,Male,94,1960-09-11,Senior Sales Associate,Manufacturing,Mass Customer,N,No,12.0,1960,57,294 Lawn Junction,3677,Victoria,Australia,1
1346,9,9,10530.7,9,0,Woody,Dowthwaite,Male,9,1970-06-19,Administrative Assistant IV,Telecommunications,Mass Customer,N,No,19.0,1970,47,5 Springview Terrace,3620,Victoria,Australia,4
1347,6,5,6106.51,6,0,Leisha,Signoret,Female,14,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0,1977,40,9 Logan Drive,3620,Victoria,Australia,2
1349,6,5,4387.99,6,0,Curran,Gush,Male,83,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,No,1.0,1997,20,77 Acker Alley,3151,Victoria,Australia,10
135,7,7,6860.46,6,1,Rosalia,Sigart,Female,18,1975-01-18,Internal Auditor,IT,Mass Customer,N,No,3.0,1975,42,9674 Graceland Junction,3201,Victoria,Australia,6
1350,2,2,2243.46,2,0,Bing,Vicar,Male,10,1957-09-30,Staff Scientist,Retail,Mass Customer,N,Yes,8.0,1957,60,38 Hansons Place,3023,Victoria,Australia,7
1352,3,3,2496.04,3,0,Jerald,Lesly,Male,53,1954-12-28,Electrical Engineer,Manufacturing,High Net Worth,N,No,18.0,1954,63,0784 Utah Plaza,3199,Victoria,Australia,7
1353,9,8,7872.24,9,0,Phebe,Dockwra,Female,1,1980-03-31,Clinical Specialist,Health,Mass Customer,N,Yes,11.0,1980,37,5298 Nevada Circle,3500,Victoria,Australia,1
1354,3,3,3170.25,3,0,Karee,Hyman,Female,0,2000-10-15,Analyst Programmer,Financial Services,Affluent Customer,N,No,2.0,2000,17,0 Ramsey Place,3444,Victoria,Australia,4
1355,5,5,5458.110000000001,5,0,Isador,Hallitt,Male,37,2001-04-04,VP Quality Control,Property,Mass Customer,N,No,1.0,2001,16,7006 Miller Avenue,3444,Victoria,Australia,4
1357,10,9,14010.38,10,0,Waylin,Eassom,Male,69,1993-05-14,Research Nurse,Health,High Net Worth,N,No,6.0,1993,24,43811 Golf View Road,3380,Victoria,Australia,1
1358,8,8,8559.16,8,0,Gerome,Whittock,Male,8,1994-04-11,Dental Hygienist,Health,High Net Worth,N,No,6.0,1994,23,19 Green Ridge Avenue,3340,Victoria,Australia,3
1359,2,2,2027.25,2,0,Estrella,Carwithen,Female,54,1993-02-24,Help Desk Technician,Retail,Mass Customer,N,No,6.0,1993,24,91079 Lukken Way,3338,Victoria,Australia,5
